ozone x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134
12 0.106666666666667 0.617142857142857 0.270899470899471 0.00529100529100529 0 0 0 0 0.0443892045454546 0.358442826704545 0.54443359375 0.052734375 0 0 0 0 0 0 0.0159386068476978 0.323451694727478 0.660217233746645 0.000392464678178964 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.317923080831174 0.513433927754915 0.162292333485749 0 0 0 0.0592105263157895 0.492291556650824 0.448481657663925 1.62593694616523e-05 0 0 0.05640625 0.508897488317757 0.434696261682243 0 0 0 0.378986336088608 0.561418438964218 0.0240784780023781 0.390292578950349 0.573196001188494 0.0124329418587792 0 0 0.00219250352213700 0.238117265853946 0.717121919780292 0.0425683108436241 0 0 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 104 4 22800 20 164 208 198.56 3476 0 232.4 160 26 148200 130 1066 1352 1290.64 22594 0 1510.6 1040 5700 5 41 52 49.64 869 0 58.1 40 28500 233700 296400 282948 4953300 0 331170 228000 205 260 248.2 4345 0 290.5 200 2132 2035.24 35629 0 2382.1 1640 2581.28 45188 0 3021.2 2080 43137.16 0 2884.084 1985.6 0 50488.9 34760 0 0 2324
6 0.106666666666667 0.617142857142857 0.270899470899471 0.00529100529100529 0 0 0 0 0.0227272727272727 0.258522727272727 0.59375 0.125 0.25 0.583333333333333 0.166666666666667 0 0 0 0.159915226154684 0.508121708800998 0.32519150166209 0 0 0 0 0 0.0333333333333333 0.268888888888889 0.481777777777778 0.216 0.134787379972565 0.530705685108977 0.334463155914868 4.37790035898783e-05 0 0 0.0101526965562053 0.329551776443462 0.648442446662788 0.0118530803375445 0 0 0.435338381846939 0.402673161545861 0.075271947295848 0 0 0 0 0 0 0 0.38035100752159 0.540744813713103 0.0789041787653074 0 0.511781413519445 0.289429801274427 0.0365047882113870 0 0 0 0 0.00148148148148148 0.636097062579821 0.341941455938697 0.02048 0 108 8 22480 36 188 224 159.68 20000 172 153.2 560 54 151740 243 1269 1512 1077.84 135000 1161 1034.1 3780 11240 18 94 112 79.84 10000 86 76.6 280 50580 264140 314720 224350.4 28100000 241660 215246 786800 423 504 359.28 45000 387 344.7 1260 2632 1876.24 235000 2021 1800.1 6580 2235.52 280000 2408 2144.8 7840 199600 1716.56 1528.936 5588.8 215000 191500 7e+05 1646.9 6020 5362
9 0.106666666666667 0.617142857142857 0.270899470899471 0.00529100529100529 0 0 0 0 0.00958806818181818 0.161798650568182 0.58447265625 0.244140625 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0.090272293842418 0.475634318738452 0.432829888712242 0 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0.16 0.54 0.3 0 0 0 0.0175438596491228 0.375931467464648 0.600947709160882 0.00557696372534673 0 0 0.40411460797173 0.437968410193424 0.0931268672437567 0 0 0 0 0 0 0 0.283092673414430 0.568576100651344 0.147507251324850 0.000823974609375 0.51569616191846 0.27514239897243 0.0329746399884266 0 0 0 0 0 0.551724137931034 0.408275862068966 0.04 0 112 12 22600 24 184 220 163.28 20000 196 151.76 600 84 158200 168 1288 1540 1142.96 140000 1372 1062.32 4200 16950 18 138 165 122.46 15000 147 113.82 450 33900 259900 310750 230633 28250000 276850 214361 847500 276 330 244.92 30000 294 227.64 900 2530 1877.72 230000 2254 1745.24 6900 2245.1 275000 2695 2086.7 8250 204100 2000.18 1548.7108 6123 245000 189700 750000 1859.06 7350 5691
19 0.106666666666667 0.617142857142857 0.270899470899471 0.00529100529100529 0 0 0 0 0.00284090909090909 0.0791903409090909 0.49609375 0.421875 0 0 0.166666666666667 0.583333333333333 0.25 0 0.00199232585596222 0.185564515062223 0.78732541967836 0.0251177394034537 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.000740740740740741 0.127242798353909 0.72426232378951 0.147754137115839 0 0 0 0.0139353400222965 0.630633319230098 0.343224309497606 0.01220703125 0 0 0.0438845997561967 0.701216620125666 0.249762038144297 0.00513674197384067 0 0.173141958071410 0.679976177644531 0 0.0108270676691729 0.607146355069585 0.37093201849341 0.0110945587678323 0 5.35279180209228e-07 0.121548462750108 0.762955987874885 0.115495014095827 0 0 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 116 16 22920 20 244 264 238.88 4592 124 243.2 400 116 166170 145 1769 1914 1731.88 33292 899 1763.2 2900 22920 20 244 264 238.88 4592 124 243.2 400 28650 349530 378180 342195.6 6578040 177630 348384 573000 305 330 298.6 5740 155 304 500 4026 3642.92 70028 1891 3708.8 6100 3941.52 75768 2046 4012.8 6600 68558.56 1851.32 3630.976 5972 35588 69798.4 114800 1884.8 3100 6080
21 0.106666666666667 0.617142857142857 0.270899470899471 0.00529100529100529 0 0 0 0 0.000355113636363636 0.0216175426136364 0.30810546875 0.669921875 0 0 0 0 0 1 0 0.00160064025610244 0.454484627859241 0.49444896219728 0.0494657696873763 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0.02 0.324444444444444 0.623640661938534 0.0319148936170213 0 0 0 0 0.234768619934283 0.556259111212412 0.206436581400263 0.00253568745304282 0 0 0.254329239631670 0.555904091083557 0.189480034050668 0.000286635234105345 0.391283996217057 0.552129692683069 0.0113291055621614 0.320918539412344 0.641327822620101 0.0264245324053936 0 0 0 0 0.154502685635936 0.527044188059698 0.306713832540279 0.0117392937640871 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 120 20 23240 16 220 296 269.12 3424 16 301.52 400 150 174300 120 1650 2220 2018.4 25680 120 2261.4 3000 29050 20 275 370 336.4 4280 20 376.9 500 23240 319550 429940 390896.8 4973360 23240 437957.8 581000 220 296 269.12 3424 16 301.52 400 4070 3700.4 47080 220 4145.9 5500 4978.72 63344 296 5578.12 7400 57591.68 269.12 5071.5664 6728 3424 64525.28 85600 301.52 400 7538
11 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.562141262755102 0.182760320037106 0.0109577922077922 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0.0253099173553719 0.364618781396856 0.610071301247772 0 0 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0.00060966316110349 0.388353197147644 0.565720717442606 0.0453164222486458 0 0 0.00713489409141583 0.579534861855449 0.392236494053136 0.02109375 0 0.0109457236842105 0.369523009607776 0.613128945866709 0.006402320841305 0 0 0.534986458882547 0.071340215859309 0 0 0.150639277091652 0.523204659566046 0.307414455676286 0.0187416076660156 0.000712456588858482 0.195865544361666 0.741742477795575 0.0616795212539003 0 0 0 0.04 0.769103448275862 0.188336551724138 0.00256 0 20 10 28450 20 355 335 262.6 1570 300 295 600 8 22760 16 284 268 210.08 1256 240 236 480 11380 8 142 134 105.04 628 120 118 240 22760 403990 381230 298838.8 1786660 341400 335710 682800 284 268 210.08 1256 240 236 480 4757 3728.92 22294 4260 4189 8520 3518.84 21038 4020 3953 8040 16491.28 3151.2 3098.68 6302.4 18840 18526 37680 3540 7200 7080
2 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.496851084183673 0.399684021335807 0.0507305194805195 0 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.0376563077937671 0.400393035166846 0.561930914872091 0 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.150256786500367 0.577258076757659 0.264485136741974 0.008 0.414045665503804 0.430411641745811 0.0933369793090876 0 0 0 0.316218400869043 0.508871121103276 0.147015522062203 0 0 0 0 0 0 0 0.0475438759401987 0.337256023062453 0.490200100997349 0.125 0.459827927714986 0.386855252945386 0.0684843347137552 0 0 0 0 0.04 0.769103448275862 0.188336551724138 0.00256 0 30 20 28400 30 385 205 214.9 25000 375 204.1 600 24 34080 36 462 246 257.88 30000 450 244.92 720 22720 24 308 164 171.92 20000 300 163.28 480 34080 437360 232880 244126.4 28400000 426000 231857.6 681600 462 246 257.88 30000 450 244.92 720 3157 3309.46 385000 5775 3143.14 9240 1762.18 205000 3075 1673.62 4920 214900 3223.5 1754.4436 5157.6 375000 204100 6e+05 3061.5 9000 4898.4
12 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.398915816326531 0.497796846011132 0.0876623376623376 0 0 0 0 0 0 0 0 1 0.090272293842418 0.475634318738452 0.432829888712242 0 0 0 0 0 0.1125 0.4575 0.366 0.064 0 0.0261393080323121 0.625331515526226 0.34747223364849 0.00105694279297133 0 0 0.111482720178372 0.776994264684155 0.111523015137473 0 0 0.0180674342105263 0.409986255988152 0.569245330696396 0.00270097910492552 0 0 0.064567308735441 0.677148055802528 0 0.076234335839599 0.745793349214805 0.177931916006068 4.03989395278374e-05 0 0.0175400281770960 0.378918864583296 0.595280657941917 0.00826044929769115 0 0 0 0.00148148148148148 0.636097062579821 0.341941455938697 0.02048 0 35 25 28250 40 330 305 259 7050 100 276.1 700 35 39550 56 462 427 362.6 9870 140 386.54 980 28250 40 330 305 259 7050 100 276.1 700 45200 372900 344650 292670 7966500 113000 311993 791000 528 488 414.4 11280 160 441.76 1120 4026 3418.8 93060 1320 3644.52 9240 3159.8 86010 1220 3368.42 8540 73038 1036 2860.396 7252 28200 77860.2 197400 1104.4 2800 7730.8
20 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.106292517006803 0.599335188620903 0.293831168831169 0.000541125541125541 0 0 0 0 0 0 0 0 0 0.0686274509803922 0.796757164404223 0.134615384615385 0 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0 0.123807776962583 0.548383067270473 0.312184155766944 0.015625 0 0 0.234768619934283 0.556259111212412 0.206436581400263 0.00253568745304282 0 0.00462116423615815 0.506199404532281 0.44456499515458 0.0446144360769807 0 0.153902816335372 0.685274128131829 0 0.000169172932330827 0.435919013919793 0.510140824636324 0.0537709885115516 0 0 0.00119601742807803 0.453017963066022 0.492688432061205 0.0530975874446949 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 50 5 28800 35 390 370 315.7 5920 200 343.6 400 10 57600 70 780 740 631.4 11840 400 687.2 800 5760 7 78 74 63.14 1184 40 68.72 80 40320 449280 426240 363686.4 6819840 230400 395827.2 460800 546 518 441.98 8288 280 481.04 560 5772 4924.92 92352 3120 5360.16 6240 4672.36 87616 2960 5085.28 5920 74757.76 2525.6 4338.9808 5051.2 47360 81364.48 94720 2748.8 3200 5497.6
27 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.054421768707483 0.551638837353123 0.389610389610390 0.00432900432900433 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0 0.291497975708502 0.572767952269337 0.135734072022161 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.213939838591343 0.612433526450274 0.172626634958383 0.001 0 0 0.234768619934283 0.556259111212412 0.206436581400263 0.00253568745304282 0 0 0.254329239631670 0.555904091083557 0.189480034050668 0.000286635234105345 0.35247031211149 0.580835764324088 0 0.0429761904761905 0.711434927857298 0.244498110299260 0.00109077136725161 0 0 0 0.222583493716744 0.562149789528936 0.213205108940646 0.00206160781367395 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 55 10 29150 30 375 370 336.4 4490 120 367 350 22 64130 66 825 814 740.08 9878 264 807.4 770 11660 12 150 148 134.56 1796 48 146.8 140 34980 437250 431420 392242.4 5235340 139920 427922 408100 450 444 403.68 5388 144 440.4 420 5550 5046 67350 1800 5505 5250 4978.72 66452 1776 5431.6 5180 60417.44 1614.72 4938.352 4709.6 21552 65913.2 62860 1761.6 1680 5138
33 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0.0578609986504723 0.382332137699174 0.487468900687391 0.072337962962963 0.16 0.54 0.3 0 0 0 0 0 0.0805942773294204 0.473528790447036 0.403001932223543 0.042875 0 0 0.0751985213581599 0.405597094602584 0.4507408228071 0.0684635612321563 0 0 0.0616548328249853 0.375196328975282 0.490332872617193 0.0728159655825398 0.643550450206652 0.165347826361517 0.0240784780023781 0.390292578950349 0.573196001188494 0.0124329418587792 0 0 0 0 0.00347786708932414 0.0801885491390757 0.438455296769347 0.477878287002253 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 60 15 29400 15 400 400 365.2 2180 0 431.8 200 36 70560 36 960 960 876.48 5232 0 1036.32 480 17640 9 240 240 219.12 1308 0 259.08 120 17640 470400 470400 429475.2 2563680 0 507796.8 235200 240 240 219.12 1308 0 259.08 120 6400 5843.2 34880 0 6908.8 3200 5843.2 34880 0 6908.8 3200 31845.44 0 6307.7344 2921.6 0 37652.96 17440 0 0 3454.4
25 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.00680272108843537 0.387136672850959 0.571428571428571 0.0346320346320346 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0 0 0.0364372469635627 0.308438099296825 0.530124653739612 0.125 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0 0.00458547322083639 0.106517380524705 0.467022146254459 0.421875 0 0 0.0249520810514786 0.240789945033232 0.527928146717694 0.206329827197596 0 0 0.0582303695927212 0.365956579860068 0.49709584938103 0.0787172011661807 0.471903732030083 0.486248626233775 0.00713436385255648 0.285412736657339 0.671205255586958 0.0362476439031463 0 0 0 0 0.00442180208058167 0.0926413918421166 0.457629518323733 0.445307287753568 0.539259259259259 0.155555555555556 0.00888888888888889 0 0 0 65 20 29450 30 440 420 366.1 3870 30 430 100 52 76570 78 1144 1092 951.86 10062 78 1118 260 23560 24 352 336 292.88 3096 24 344 80 35340 518320 494760 431265.8 4558860 35340 506540 117800 528 504 439.32 4644 36 516 120 7392 6443.36 68112 528 7568 1760 6150.48 65016 504 7224 1680 56672.28 439.32 6296.92 1464.4 4644 66564 15480 516 120 1720
31 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0.000850340136054422 0.29352195423624 0.637987012987013 0.0676406926406926 0 0 0 0 0 0 0 1 0 0 0.168690958164642 0.550761180955087 0.275918231250641 0.00462962962962963 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.180227439471753 0.598972917246439 0.217424643281807 0.003375 0 0 0.115518893756846 0.475563718588196 0.376704765566304 0.0322126220886551 0 0 0.103552637300518 0.459900845099274 0.407415884919279 0.0291306326809284 0.155448703664429 0.684909490776932 0 0 0.268700958770545 0.569174594298433 0.160816005768913 0.00130844116210938 0 0 0.0543416732706896 0.360384096826982 0.491359879789632 0.093914350112697 0.509247592592593 0.117205555555556 0.00545888888888889 0 0 0 70 25 29250 20 380 390 356.2 5905 250 399.4 85 70 81900 56 1064 1092 997.36 16534 700 1118.32 238 29250 20 380 390 356.2 5905 250 399.4 85 23400 444600 456300 416754 6908850 292500 467298 99450 304 312 284.96 4724 200 319.52 68 5928 5414.24 89756 3800 6070.88 1292 5556.72 92118 3900 6230.64 1326 84134.44 3562 5690.6512 1211.08 59050 94338.28 20077 3994 850 1357.96
9 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0 0 0.0767045454545455 0.450639204545455 0.45703125 0.015625 0.25 0.583333333333333 0.166666666666667 0 0 0 0.00199232585596222 0.185564515062223 0.78732541967836 0.0251177394034537 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0.00060966316110349 0.388353197147644 0.565720717442606 0.0453164222486458 0 0 0.00713489409141583 0.579534861855449 0.392236494053136 0.02109375 0 0.0520692845394736 0.502459689829097 0.445469462564818 1.56306661164672e-06 0 0 0 0.00494685207430189 0 0 0.099999129445631 0.460344289896545 0.393243159026965 0.0464134216308594 0.000390218522372527 0.179730406917401 0.749186902523026 0.0706924720372 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 125 10 28650 25 355 335 249.1 21685 330 296.8 1000 50 143250 125 1775 1675 1245.5 108425 1650 1484 5000 11460 10 142 134 99.64 8674 132 118.72 400 28650 406830 383910 285468.6 24851010 378180 340132.8 1146000 355 335 249.1 21685 330 296.8 1000 4757 3537.22 307927 4686 4214.56 14200 3337.94 290579 4422 3977.12 13400 216069.34 3288.12 2957.3152 9964 286242 257444.32 867400 3917.76 13200 11872
5 0.0133333333333333 0.466031746031746 0.478306878306878 0.0423280423280423 0 0 0 0 0.00958806818181818 0.161798650568182 0.58447265625 0.244140625 0 0 0 0 0 1 7.37898465171193e-05 0.101903364651646 0.813250475015181 0.0847723704866562 0 0 0.16 0.54 0.3 0 0 0 0 0 0.180227439471753 0.598972917246439 0.217424643281807 0.003375 0 0.0240802675585284 0.676939194906717 0.292730537534754 0.00625 0 0.0277549342105263 0.447505176142561 0.52393959954175 0.000800290105163118 0 0 0 0.0423221193155123 0 0 0.0134370066858576 0.175158620987022 0.508109236829074 0.303295135498047 0.000390218522372527 0.179730406917401 0.749186902523026 0.0706924720372 0 0 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 140 25 28750 15 380 325 255.4 18220 430 296.8 350 140 161000 84 2128 1820 1430.24 102032 2408 1662.08 1960 28750 15 380 325 255.4 18220 430 296.8 350 17250 437000 373750 293710 20953000 494500 341320 402500 228 195 153.24 10932 258 178.08 210 4940 3882.08 276944 6536 4511.36 5320 3320.2 236860 5590 3858.4 4550 186135.52 4392.88 3032.1088 3575.6 313384 216307.84 255080 5104.96 6020 4155.2
17 0 0.253968253968254 0.603174603174603 0.142857142857143 0 0 0.305046237244898 0.0246260435992579 0.000405844155844156 0 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0.0250100040016006 0.697476156454485 0.274348030283923 0.00316580925999209 0 0 0 0.1125 0.4575 0.366 0.064 0 0 3.66837857666911e-05 0.0049900700786804 0.137598246135553 0.857375 0 0.00301003344481605 0.525505953580207 0.437987919224977 0.03349609375 0 0 0.000481586828600235 0.400218427462979 0.513567832627873 0.085732153080548 0 0.0046002358894783 0.54641599064027 0 0 0.192466512675272 0.551892239228292 0.247260358203859 0.00838088989257812 0 0.00283500427396273 0.494211995249301 0.463337673654798 0.0396153268219384 0 0.0675 0.556018518518519 0.375523627075351 0.000957854406130268 0 0 12 18 34680 48 552 408 388.56 10824 336 408 420 6 11560 16 184 136 129.52 3608 112 136 140 17340 24 276 204 194.28 5412 168 204 210 46240 531760 393040 374312.8 10427120 323680 393040 404600 736 544 518.08 14432 448 544 560 6256 5957.92 165968 5152 6256 6440 4403.68 122672 3808 4624 4760 116827.04 3626.56 4403.68 4533.2 101024 122672 126280 3808 3920 4760
19 0 0.253968253968254 0.603174603174603 0.142857142857143 0 0 0.485012755102041 0.089865491651206 0.00324675324675325 0 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.000590318772136954 0.141557449426051 0.808794147029441 0.0490580847723705 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0.00060966316110349 0.388353197147644 0.565720717442606 0.0453164222486458 0 0 0.000891861761426979 0.470408725201811 0.478699413036762 0.05 0 0 0.000940599274609834 0.423528768955664 0.500501786039334 0.0750288457303917 0 0 0.0934889832015111 0 0 0.0391749466059987 0.307516453233037 0.503375738832839 0.149932861328125 0 0.0630712315588024 0.735604686394596 0.200656246668023 0.000667835378579185 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 18 24 34440 36 426 414 386.4 19404 462 376.68 480 12 17220 18 213 207 193.2 9702 231 188.34 240 22960 24 284 276 257.6 12936 308 251.12 320 34440 407540 396060 369656 18563160 441980 360357.2 459200 426 414 386.4 19404 462 376.68 480 4899 4572.4 229614 5467 4457.38 5680 4443.6 223146 5313 4331.82 5520 208269.6 4958.8 4043.032 5152 249018 203030.52 258720 4834.06 6160 5022.4
16 0 0.253968253968254 0.603174603174603 0.142857142857143 0 0 0.562141262755102 0.182760320037106 0.0109577922077922 0 0 0 0 0 0 0 0 1 0.00199232585596222 0.185564515062223 0.78732541967836 0.0251177394034537 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 0 0.0555555555555556 0.689125295508274 0.25531914893617 0 0 0 0.0139353400222965 0.630633319230098 0.343224309497606 0.01220703125 0 0 0.0308215570304153 0.667342839823981 0.292456997429305 0.00937860571629894 0 0 0.0643171340573769 0 0 0.0928591326957006 0.448029012740482 0.406377479563818 0.052734375 0 0.115154745136853 0.762688663182865 0.122156591680281 0 0 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 24 30 34380 36 384 396 362.64 20646 402 365.88 600 20 22920 24 256 264 241.76 13764 268 243.92 400 28650 30 320 330 302.2 17205 335 304.9 500 34380 366720 378180 346321.2 19716930 383910 349415.4 573000 384 396 362.64 20646 402 365.88 600 4224 3868.16 220224 4288 3902.72 6400 3989.04 227106 4422 4024.68 6600 207974.04 4049.48 3685.6312 6044 230547 209832.18 344100 4085.66 6700 6098
